mode,klass,pair_id,smiles_a,smiles_b,note
matched_descriptors,A,matched_descriptors_098,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)s1,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4nc(Cl)ccc4s3)C2=O)c1,"nearest neighbours in 217-descriptor space, z-distance 7.25, Tanimoto 0.22"
matched_descriptors,A,matched_descriptors_099,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Nc3ccc(C(=O)N4CCCC4)cc3F)cc12,CN(C)Cc1ccccc1-c1ccc(N2CNc3c(C(F)(F)F)nn(-c4ccc5onc(N)c5c4)c3C2=O)cc1,"nearest neighbours in 217-descriptor space, z-distance 7.26, Tanimoto 0.33"
smiles_enumeration,B,smiles_enumeration_000,CC(=N)N1CCC(Oc2ccc3cc(C(=O)N(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,C1(Oc2cc3n(c(C(=O)N(C)C)cc3cc2)Cc2ccc3c(cc(cc3)C(N)=N)c2)CCN(C(=N)C)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_001,Clc1cccc(Oc2ncccc2C2CCNCC2)c1Cl,C1CNCCC1c1cccnc1Oc1c(c(Cl)ccc1)Cl,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_002,C=CCNC(N)=S,N(C(N)=S)CC=C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_003,Cn1c(SCCCN2CC3CCN(c4ccc(C#N)cc4)C3C2)nnc1-c1cnccn1,Cn1c(SCCCN2CC3C(CCN3c3ccc(C#N)cc3)C2)nnc1-c1nccnc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_004,Cc1cccc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)n1,c1nn(nc1)-c1c(C(N2CC[C@H]3CN(c4nc(ccc4)C)[C@H]3C2)=O)cc(F)cc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_005,CCCCOc1ccc(-c2ccc(C)c(C(=O)O)c2)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,FC(c1cc(F)c(cc1)C(=O)NCc1cc(-c2ccc(c(c2)C(O)=O)C)ccc1OCCCC)(F)F,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_006,CN(c1nc2ccccc2s1)C1CCN(CCCCOc2ccccc2)C1,N1(CC(CC1)N(C)c1sc2ccccc2n1)CCCCOc1ccccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_007,CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1F,c1(nc2ccccc2o1)NC1CCN(CC1)Cc1ccc(F)c(OCC)c1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_008,Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,c12ccc(cc2nccc1Nc1ccc(OCCCN2CCCCC2)cc1)Cl,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_009,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1,FC(c1c(ccc(S(N2CCN(C)CC2)(=O)=O)c1)-c1cnc(c(C(=O)Nc2cccnc2)n1)N)(F)F,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_010,CC(C)N(CCN1C=CC=CC=C1)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,C1N(C(=O)[C@@H](NS(=O)(c2ccc3cc(ccc3c2)Cl)=O)C1)[C@H](C(N(CCN1C=CC=CC=C1)C(C)C)=O)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_011,Cc1ccccc1C(c1ccccc1C)N1CCC(O)(c2ccccc2CN)CC1,c1(c(C2(O)CCN(CC2)C(c2c(cccc2)C)c2c(cccc2)C)cccc1)CN,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_012,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccccc1,C1(CN2[C@@H]3Cc4ccc(O)c5O[C@H]6[C@@H](CC[C@]3(O)[C@@]6(CC2)c54)NC(=O)c2ccccc2)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_013,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,C12CCCCC=2C(N(COC(=O)C2C(C)(C)C2C=C(C)C)C1=O)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_014,O=C(NCCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1cccs1,c1(ccccc1)C(N1CCN(CC1)CCCCNC(c1sccc1)=O)c1ccccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_015,COc1ccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)c4cccs4)CC3)CC2)cc1,O(C)c1ccc(cc1)N1CCN(CC1)CC[C@H]1CC[C@@H](CC1)NC(c1cccs1)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_016,COc1ccc(CNCc2ccc(Oc3cccnc3)c(F)c2)cc1O,c1cc(CNCc2ccc(c(c2)O)OC)cc(F)c1Oc1cnccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_017,C[C@H]1[C@H]2Cc3ccc(C(N)=O)cc3[C@@]1(C)CCN2C[C@H]1CCCO1,C1O[C@H](CC1)CN1[C@@H]2Cc3ccc(C(N)=O)cc3[C@@](C)(CC1)[C@H]2C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_018,Cc1cc(OCCCON=C(N)N)cc(C(=O)N(Cc2ccccn2)CC2CC2)c1,O(CCCOc1cc(cc(c1)C)C(N(Cc1ncccc1)CC1CC1)=O)N=C(N)N,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_019,O=c1c(NCc2ccc(Cl)cc2)c(Nc2ccncc2)c1=O,c1(Nc2c(c(=O)c2=O)NCc2ccc(Cl)cc2)ccncc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_020,Cc1c(-c2ccccc2Cl)nc(O)n1C1CCN(Cc2ccccc2)CC1,c1ccccc1CN1CCC(CC1)n1c(c(-c2c(cccc2)Cl)nc1O)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_021,C[C@H]1C2Cc3cc([N+](=O)[O-])c(O)cc3[C@@]1(C)CCN2CC1CC1,c1(O)c([N+](=O)[O-])cc2CC3[C@@H]([C@](c2c1)(C)CCN3CC1CC1)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_022,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC[C@@H]1CNC(N)=N[C@@H]1C,c1cc(NS(=O)(Cc2ccccc2)=O)c(=O)n(c1C)CC(NC[C@@H]1CNC(N)=N[C@@H]1C)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_023,Cc1sc(-c2ccc(Cl)cc2)nc1OC(=O)N1CCC(N2CCCCC2)CC1,C1N(CCC(C1)N1CCCCC1)C(Oc1c(sc(-c2ccc(cc2)Cl)n1)C)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_024,N=C(N)NCCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,C(CC1CCN(C(=O)[C@H](Cc2cccc(C(N)=N)c2)NS(c2cc3c(cc2)cccc3)(=O)=O)CC1)CNC(N)=N,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_025,COC(=O)/C=C1/CN2C3CCC2C1C(c1ccc(Br)cc1)C3,O=C(/C=C1\C2C3N(C1)C(CC2c1ccc(Br)cc1)CC3)OC,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_026,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,C(C(CC)CCCC)N1CC(C)(N)CN(C1)CC(CC)CCCC,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_027,NC1=[NH+]C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN21,c1cc(ccc1OC(F)(F)F)C1(C2N(C(N)=[NH+]1)CCCN=2)c1cc(-c2cccnc2F)ccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_028,O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,C(OC(=O)CCS)C(COC(=O)CCS)(COC(=O)CCS)COC(CCS)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_029,NC(=O)[C@@H]1CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2cccc3ccccc23)C(=O)N1,c1ccccc1C[C@H]1C(N[C@H](C(=O)N[C@@H](CSSC[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(N1)=O)C(=O)N)Cc1cccc2ccccc21)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_030,Cc1sc(C)c2c1CCCc1c(CN(C)C)n[nH]c1-2,C1CCc2c(c(C)sc2C)-c2c1c(n[nH]2)CN(C)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_031,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[C@@H]12[C@H]3[C@](C[C@@H]([C@@H]2[C@@]2(C)C=CC(=O)C=C2CC1)O)([C@](O)(CC3)C(COC(C)=O)=O)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_032,O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccncc1,C1CC1CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)NC(=O)c1ccncc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_033,O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3c(O)cccc3C2)c1,c1c(ccc(NC(=O)c2cccc(c2)S(=O)(=O)N2CCc3c(O)cccc3C2)c1C(=O)O)Cl,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_034,COc1cccc(C[NH2+]C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)=O)cc(N3CCCCS3(=O)=O)c2)c1,C(c1cc(cc(N2S(CCCC2)(=O)=O)c1)C(=O)C)(N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](O)C[NH2+]Cc1cc(ccc1)OC)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_035,CS(=O)(=O)N(c1cccnc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)c1,OC(C[NH2+]Cc1cc(C(F)(F)F)ccc1)C(NC(c1cccc(c1)N(S(=O)(C)=O)c1cnccc1)=O)Cc1ccccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_036,CCC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccc5c(c4)OCO5)oc3C)ccc21,c1(-c2nc(CCOc3cc4CCC(c4cc3)C(CC)C(=O)O)c(o2)C)ccc2c(OCO2)c1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_037,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,O=c1cc(C(O)=O)n(CC)c2c1cc1c(c2CCC)oc(cc1=O)C(O)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_038,CN1CCC(Oc2ccc(C#N)cc2)CC1,c1c(ccc(c1)OC1CCN(C)CC1)C#N,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_039,CC[C@@]12CCN(CC3CC3)C[C@@H]1Oc1ccc(O)cc12,C1N(CC2CC2)CC[C@@]2(CC)c3c(ccc(c3)O)O[C@H]21,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_040,CN(CCN1CCCC1)C1CCc2cc(Cl)c(Cl)cc2C1,C1C(CCc2cc(Cl)c(Cl)cc12)N(C)CCN1CCCC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_041,CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC2CC2)cc1Oc1ncc(C(F)(F)F)cc1Cl,c1(ncc(cc1Cl)C(F)(F)F)Oc1c(/C=C/C(NS(=O)(CCCCC)=O)=O)ccc(c1)OCCOC1CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_042,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,c1(c2c(nc(cc2)C)c(cc1)Cl)N1CCN(CCc2cc3NC(=O)COc3cc2)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_043,Clc1ccc(-c2cc(C3CCN(CCc4ccccc4)CC3)[nH]n2)cc1,c1c(-c2cc([nH]n2)C2CCN(CC2)CCc2ccccc2)ccc(c1)Cl,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_044,CNC(=O)CCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(-c3ccc(Cl)c(Cl)c3)c2)CC1,c1cc(cc(C[C@H](NS(=O)(c2cccc(c2)-c2cc(Cl)c(cc2)Cl)=O)C(=O)N2CCC(CCCC(NC)=O)CC2)c1)C(N)=N,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_045,CN(C)c1cnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2n1,c1c(ccc(c1)S(=O)(Nc1cc(cnc1Cl)-c1cc2nc(N(C)C)cnc2cc1)=O)F,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_046,CCc1ccc(Br)cc1,C(c1ccc(cc1)Br)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_047,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccc(C#N)cc3[nH]2)CC1,C(CNC(=O)c1[nH]c2cc(C#N)ccc2c1)CCN1CCN(CC1)c1ccccc1OC,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_048,CN1CCN(c2nc(N)nc(CSc3ccccc3)n2)CC1,N1(C)CCN(CC1)c1nc(CSc2ccccc2)nc(N)n1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_049,N=C(N)c1ccc(O)c(Oc2cc(C(=O)O)cc(Oc3cccc(-n4ccnc4)c3)n2)c1,c1c(Oc2cc(C(=O)O)cc(n2)Oc2cc(C(N)=N)ccc2O)cccc1-n1ccnc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_050,CCOC(=O)CCCN1CCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,O(C(F)F)c1c(-c2nn(cc2NC(c2c(N)nn3cccnc32)=O)C2CCN(CCCC(OCC)=O)CC2)cc(Cl)cc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_051,CCn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCC(N)C(OC)CC1,C1(C(OC)CCN(CC1)c1n(ncc1NC(c1c(sc(-c2c(cccc2)F)n1)N)=O)CC)N,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_052,C[C@H](C1=C(CCN(C)Cc2nccs2)Cc2ccccc21)c1cnccn1,n1cc(ncc1)[C@H](C)C1=C(Cc2c1cccc2)CCN(C)Cc1nccs1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_053,Cc1ncc(CO)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,c12cc(ncc1cc(cc2)-c1c(ncc(CO)c1)C)NC(=O)C1CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_054,Cc1cccc(C(c2ccccc2)N2CCC(O)(c3ccccc3)CC2)c1,c1cc(ccc1)C1(O)CCN(CC1)C(c1cc(C)ccc1)c1ccccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_055,CN(C)C1(c2ccccc2)CCC2(CC1)NCCc1c2[nH]c2ccccc12,c1ccccc1C1(N(C)C)CCC2(NCCc3c4ccccc4[nH]c23)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_056,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,[C@@]12(O)N([C@@H](C(C)C)C(=O)N3[C@H]1CCC3)C([C@](NC(=O)[C@@H]1C=C3[C@@H](Cc4c[nH]c5cccc3c54)N(C1)C)(O2)C(C)C)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_057,CCCNC1CCc2c(cccc2OC)C1,c1(cccc2c1CCC(C2)NCCC)OC,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_058,Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1,c1cc2n(c(-c3csc(n3)Nc3ccc(O)cc3)c(n2)C)cc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_059,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc(F)c4c(c3)C3(CCC3)CN4)C2O)c1,c1cc(C(C)(C)C)cc(c1)C[NH2+]C1C(C(CS(C1)(=O)=O)Cc1cc2c(c(F)c1)NCC21CCC1)O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_060,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4ccc(Cl)cc43)c2)c(C(=O)O)c1,c1cc(C)cc(C(O)=O)c1NC(=O)c1cc(ccc1)S(=O)(n1c2cc(ccc2cc1)Cl)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_061,C=C(Br)CN1[C@H]2CC[C@@H]1[C@@H](C(=O)OC)[C@@H](c1ccc(I)cc1)C2,[C@@H]12N([C@@H]([C@H]([C@H](C1)c1ccc(I)cc1)C(=O)OC)CC2)CC(=C)Br,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_062,COc1ccc(C(=O)N2C[C@H](Oc3cc(C#N)ccn3)CC[C@H]2C)c(-n2nccn2)n1,[C@@H]1(N(C(c2ccc(nc2-n2nccn2)OC)=O)C[C@@H](CC1)Oc1nccc(c1)C#N)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_063,Clc1ccccc1OCCNCCCOc1ccccc1,c1ccccc1OCCCNCCOc1c(cccc1)Cl,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_064,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,C=C(C(OCCOP(=O)(OCCOC(=O)C(C)=C)O)=O)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_065,Cc1ccc2[nH]c(C(=O)N[C@H]3CN(S(=O)(=O)c4ccnnc4)C[C@@H]3C(=O)NCCN(C)C)cc2c1,N(C([C@H]1CN(S(c2ccnnc2)(=O)=O)C[C@@H]1NC(c1cc2cc(C)ccc2[nH]1)=O)=O)CCN(C)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_066,CCN(Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1)Cc1ccccc1Cl,O(C)c1ccc(cc1-c1ccc(CN(CC)Cc2c(cccc2)Cl)[nH]1)S(=O)(CC)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_067,c1nc(CC2CCN(C3CCCCC3)CC2)c[nH]1,C1CCCC(N2CCC(CC2)Cc2c[nH]cn2)C1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_068,COC(=O)CCS,COC(CCS)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_069,CCCCCCCCCCCC[n+]1ccc2ccccc2c1,c1[n+](ccc2c1cccc2)CCCCCCCCCCCC,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_070,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1CCCCC1)C(=O)C(=O)O,C1CC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)C(O)=O)N1C([C@H](N)CC1CCCCC1)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_071,OCC#Cc1ccc(OCCCN2CCCCC2)cc1,C(CN1CCCCC1)COc1ccc(cc1)C#CCO,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_072,CCC(CC(=O)NCCC1CC[NH2+]C1)n1c(N)nc2cc(Cl)ccc21,C1C(C[NH2+]C1)CCNC(CC(CC)n1c(nc2cc(ccc21)Cl)N)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_073,Clc1ccc(OCCCN2CCC(N3CCCCC3)CC2)cc1,C1CN(CCC1N1CCCCC1)CCCOc1ccc(Cl)cc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_074,CN(C)C1(c2ccccc2)CCC(c2ccccc2)(N(C)C)CC1,C1(CCC(CC1)(N(C)C)c1ccccc1)(c1ccccc1)N(C)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_075,CC(C)c1nc(CN2CC[C@H](c3ccccc3)C2)cs1,CC(c1nc(cs1)CN1C[C@@H](c2ccccc2)CC1)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_076,COc1ccc(NS(=O)(=O)c2ccc(-c3cc(C)cs3)cc2)cc1N1C[C@@H](C)N[C@@H](C)C1,O(c1c(cc(cc1)NS(c1ccc(cc1)-c1scc(C)c1)(=O)=O)N1C[C@H](N[C@@H](C)C1)C)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_077,O=C(Nc1cnccn1)Nc1ccnc2ccc(N3CC4COCC4C3)cc12,n1ccnc(c1)NC(Nc1ccnc2ccc(N3CC4C(COC4)C3)cc21)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_078,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,C1[C@@H](C)N(CCCc2c3OCC(N(C)c3ccc2)=O)CCN1c1cccc2nc(C)ccc21,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_079,COc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,C1CN(Cc2c3c(nccc3)[nH]c2)CCN1c1c(OC)cccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_080,OC1(c2ccccc2Cl)CCN(Cc2c[nH]c3ccccc23)CC1,c1c2c(ccc1)c(c[nH]2)CN1CCC(c2c(Cl)cccc2)(O)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_081,CN1CCN(Cc2ccccc2-c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc6onc(N)c6c5)c4C3=O)cc2)CC1,C(c1c(cccc1)-c1ccc(N2CCc3c(nn(-c4ccc5onc(c5c4)N)c3C2=O)C(F)(F)F)cc1)N1CCN(C)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_082,CCn1cc(-c2cc3c(-c4ccc(=O)n(CC5(C(N)=O)CC5)c4)n[nH]c3cn2)cn1,[nH]1c2c(cc(-c3cnn(CC)c3)nc2)c(n1)-c1cn(c(=O)cc1)CC1(C(=O)N)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_083,O=C(O)C[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O,C(C[C@@H]1C(=O)C[C@]23CCN([C@H](Cc4c2cc(O)cc4)[C@@]3(C1)O)CC1CC1)(O)=O,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_084,COc1ccc(Br)cc1-c1nc(CNC2CCN(Cc3ccccc3)CC2)co1,c1c(c(OC)ccc1Br)-c1nc(co1)CNC1CCN(Cc2ccccc2)CC1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_085,NC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,[C@H]1(CC(N)=O)COc2cc(F)ccc2N1C(=O)c1ccc2OCC(=O)Nc2c1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_086,CCOC(=O)C(=O)OCC,O=C(C(OCC)=O)OCC,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_087,C1=C(c2c[nH]c3ccccc23)CC2CCC1N2CCOc1cccc2c1OCCO2,c12c(c[nH]c1cccc2)C1=CC2CCC(N2CCOc2cccc3OCCOc23)C1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_088,CCCOC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1,C1[C@@]2(c3ccc(c(Cl)c3)Cl)[C@H](COCCC)[C@H]2CN1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_089,CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(F)c(F)c2)CC1,c1(C(C)C)c(OCCN2CCC(CC2)NS(=O)(=O)c2ccc(F)c(c2)F)cccc1,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_090,C[C@H]1C2Cc3ccc(NCc4ccccc4)cc3[C@@]1(C)CCN2CC1CC1,c1cc(NCc2ccccc2)cc2c1CC1[C@@H]([C@@]2(CCN1CC1CC1)C)C,"same molecule, canonical vs randomly written SMILES"
smiles_enumeration,B,smiles_enumeration_091,Cc1ccc([C@@](C)(O)[C@H]2CCCC3=Cc4c(-c5ccc(F)cc5)ncn4C[C@@]32C)s1,C1=C2[C@@](Cn3cnc(-c4ccc(cc4)F)c31)(C)[C@@H]([C@@](O)(C)c1sc(C)cc1)CCC2,"same molecule, canonical vs randomly written SMILES"
