task,seed,metric,value
polaris/pkis2-ret-wt-reg-v2,44,r2,0.09889583171020333
polaris/pkis2-ret-wt-reg-v2,119,mean_absolute_error,23.41123048172632
polaris/pkis2-ret-wt-reg-v2,119,spearmanr,0.45132776987120804
polaris/pkis2-ret-wt-reg-v2,119,explained_var,0.1438660454166717
polaris/pkis2-ret-wt-reg-v2,119,pearsonr,0.4401445242365345
polaris/pkis2-ret-wt-reg-v2,119,mean_squared_error,1083.4180575898495
polaris/pkis2-ret-wt-reg-v2,119,r2,0.08757502246948057
polaris/pkis2-ret-wt-reg-v2,711,mean_absolute_error,21.070517652610857
polaris/pkis2-ret-wt-reg-v2,711,spearmanr,0.5442288366437599
polaris/pkis2-ret-wt-reg-v2,711,explained_var,0.30681064101798994
polaris/pkis2-ret-wt-reg-v2,711,pearsonr,0.5653144787655298
polaris/pkis2-ret-wt-reg-v2,711,mean_squared_error,884.7594508869824
polaris/pkis2-ret-wt-reg-v2,711,r2,0.25487985321998285
tdcommons/ames,44,roc_auc,0.7984178268616969
tdcommons/ames,119,roc_auc,0.7930623274393469
tdcommons/ames,711,roc_auc,0.8018661027237659
tdcommons/bbb-martins,44,roc_auc,0.8533458411507192
tdcommons/bbb-martins,119,roc_auc,0.8719121325828643
tdcommons/bbb-martins,711,roc_auc,0.8620231394621638
tdcommons/bioavailability-ma,44,roc_auc,0.6967076820751579
tdcommons/bioavailability-ma,119,roc_auc,0.6977053541735949
tdcommons/bioavailability-ma,711,roc_auc,0.6903890921183904
tdcommons/caco2-wang,44,mean_absolute_error,0.3816143618278864
tdcommons/caco2-wang,119,mean_absolute_error,0.3600088816366547
tdcommons/caco2-wang,711,mean_absolute_error,0.3864308277054804
tdcommons/clearance-hepatocyte-az,44,spearmanr,0.2983918387620772
tdcommons/clearance-hepatocyte-az,119,spearmanr,0.24952858501719466
tdcommons/clearance-hepatocyte-az,711,spearmanr,0.30040690708917883
tdcommons/clearance-microsome-az,44,spearmanr,0.43776640512793213
tdcommons/clearance-microsome-az,119,spearmanr,0.4428651809478769
tdcommons/clearance-microsome-az,711,spearmanr,0.3810329011739596
tdcommons/cyp2c9-substrate-carbonmangels,44,pr_auc,0.34196257570195865
tdcommons/cyp2c9-substrate-carbonmangels,119,pr_auc,0.3101328209215397
tdcommons/cyp2c9-substrate-carbonmangels,711,pr_auc,0.3223586783850564
tdcommons/cyp2d6-substrate-carbonmangels,44,pr_auc,0.6219351021096314
tdcommons/cyp2d6-substrate-carbonmangels,119,pr_auc,0.6654754047748133
tdcommons/cyp2d6-substrate-carbonmangels,711,pr_auc,0.6814454679529279
tdcommons/cyp3a4-substrate-carbonmangels,44,roc_auc,0.6690777576853526
tdcommons/cyp3a4-substrate-carbonmangels,119,roc_auc,0.6828661844484629
tdcommons/cyp3a4-substrate-carbonmangels,711,roc_auc,0.6880650994575046
tdcommons/dili,44,roc_auc,0.8913043478260869
tdcommons/dili,119,roc_auc,0.9021739130434783
tdcommons/dili,711,roc_auc,0.8969565217391303
tdcommons/half-life-obach,44,spearmanr,0.2088264826813878
tdcommons/half-life-obach,119,spearmanr,0.22134619343682402
tdcommons/half-life-obach,711,spearmanr,0.3113817677259676
tdcommons/herg,44,roc_auc,0.7771723122238586
tdcommons/herg,119,roc_auc,0.8025036818851251
tdcommons/herg,711,roc_auc,0.8263622974963182
tdcommons/ld50-zhu,44,mean_absolute_error,0.6815948449229181
tdcommons/ld50-zhu,119,mean_absolute_error,0.6710467067100055
tdcommons/ld50-zhu,711,mean_absolute_error,0.6583196201706868
tdcommons/lipophilicity-astrazeneca,44,mean_absolute_error,0.6639920687543914
tdcommons/lipophilicity-astrazeneca,119,mean_absolute_error,0.6586533606163326
tdcommons/lipophilicity-astrazeneca,711,mean_absolute_error,0.6568393482922555
tdcommons/pgp-broccatelli,44,roc_auc,0.8739002932551319
tdcommons/pgp-broccatelli,119,roc_auc,0.867901892828579
tdcommons/pgp-broccatelli,711,roc_auc,0.8728339109570781
tdcommons/ppbr-az,44,mean_absolute_error,9.996049638219233
tdcommons/ppbr-az,119,mean_absolute_error,9.665832399191311
tdcommons/ppbr-az,711,mean_absolute_error,9.712621538662736
tdcommons/vdss-lombardo,44,spearmanr,0.08467543880471232
tdcommons/vdss-lombardo,119,spearmanr,0.0006942505887454962
tdcommons/vdss-lombardo,711,spearmanr,0.07610114512386752
