task,seed,metric,value
tdcommons/cyp2d6-substrate-carbonmangels,43,pr_auc,0.651312561227048
tdcommons/cyp2d6-substrate-carbonmangels,118,pr_auc,0.6610405601040755
tdcommons/cyp2d6-substrate-carbonmangels,710,pr_auc,0.6328045879528057
tdcommons/cyp3a4-substrate-carbonmangels,43,roc_auc,0.6105334538878844
tdcommons/cyp3a4-substrate-carbonmangels,118,roc_auc,0.6121157323688969
tdcommons/cyp3a4-substrate-carbonmangels,710,roc_auc,0.606012658227848
tdcommons/dili,43,roc_auc,0.778695652173913
tdcommons/dili,118,roc_auc,0.7869565217391303
tdcommons/dili,710,roc_auc,0.7982608695652174
tdcommons/half-life-obach,43,spearmanr,0.24937407538487705
tdcommons/half-life-obach,118,spearmanr,0.3263364592964434
tdcommons/half-life-obach,710,spearmanr,0.31003860009326517
tdcommons/herg,43,roc_auc,0.8273932253313696
tdcommons/herg,118,roc_auc,0.8288659793814434
tdcommons/herg,710,roc_auc,0.8206185567010309
tdcommons/ld50-zhu,43,mean_absolute_error,0.6078158304715024
tdcommons/ld50-zhu,118,mean_absolute_error,0.6172928952253489
tdcommons/ld50-zhu,710,mean_absolute_error,0.624380366808281
tdcommons/lipophilicity-astrazeneca,43,mean_absolute_error,0.5497673273753534
tdcommons/lipophilicity-astrazeneca,118,mean_absolute_error,0.5534362722027703
tdcommons/lipophilicity-astrazeneca,710,mean_absolute_error,0.5437648009425685
tdcommons/pgp-broccatelli,43,roc_auc,0.9093575046654225
tdcommons/pgp-broccatelli,118,roc_auc,0.9100239936017063
tdcommons/pgp-broccatelli,710,roc_auc,0.9100239936017062
tdcommons/ppbr-az,43,mean_absolute_error,9.296650702575798
tdcommons/ppbr-az,118,mean_absolute_error,9.059613112270483
tdcommons/ppbr-az,710,mean_absolute_error,9.246759639775227
tdcommons/vdss-lombardo,43,spearmanr,0.252190750087772
tdcommons/vdss-lombardo,118,spearmanr,0.17709056303850534
tdcommons/vdss-lombardo,710,spearmanr,0.21781559888493807
