task,seed,metric,value
polaris/pkis2-ret-wt-cls-v2,42,f1,0.4166666666666667
polaris/pkis2-ret-wt-cls-v2,42,mcc,0.4013800110294028
polaris/pkis2-ret-wt-cls-v2,42,roc_auc,0.7878387309980173
polaris/pkis2-ret-wt-cls-v2,42,cohen_kappa,0.3564614050303556
polaris/pkis2-ret-wt-cls-v2,42,accuracy,0.8679245283018868
polaris/pkis2-ret-wt-cls-v2,42,pr_auc,0.552926457558379
polaris/pkis2-ret-wt-cls-v2,117,f1,0.5
polaris/pkis2-ret-wt-cls-v2,117,mcc,0.4413827679975226
polaris/pkis2-ret-wt-cls-v2,117,roc_auc,0.7865168539325843
polaris/pkis2-ret-wt-cls-v2,117,cohen_kappa,0.4279105628373169
polaris/pkis2-ret-wt-cls-v2,117,accuracy,0.8679245283018868
polaris/pkis2-ret-wt-cls-v2,117,pr_auc,0.5547580168404531
polaris/pkis2-ret-wt-cls-v2,709,f1,0.5185185185185185
polaris/pkis2-ret-wt-cls-v2,709,mcc,0.47461444098550204
polaris/pkis2-ret-wt-cls-v2,709,roc_auc,0.7845340383344348
polaris/pkis2-ret-wt-cls-v2,709,cohen_kappa,0.45360824742268047
polaris/pkis2-ret-wt-cls-v2,709,accuracy,0.8773584905660378
polaris/pkis2-ret-wt-cls-v2,709,pr_auc,0.5588756437506419
polaris/pkis2-ret-wt-reg-v2,42,r2,0.24417207361741122
polaris/pkis2-ret-wt-reg-v2,42,mean_squared_error,897.4739228313132
polaris/pkis2-ret-wt-reg-v2,42,spearmanr,0.5658100718707986
polaris/pkis2-ret-wt-reg-v2,42,mean_absolute_error,21.201925310619202
polaris/pkis2-ret-wt-reg-v2,42,explained_var,0.28786846078458184
polaris/pkis2-ret-wt-reg-v2,42,pearsonr,0.5489031704878897
polaris/pkis2-ret-wt-reg-v2,117,r2,0.24549140912195955
polaris/pkis2-ret-wt-reg-v2,117,mean_squared_error,895.9073371449856
polaris/pkis2-ret-wt-reg-v2,117,spearmanr,0.5197215038419549
polaris/pkis2-ret-wt-reg-v2,117,mean_absolute_error,21.470889134446914
polaris/pkis2-ret-wt-reg-v2,117,explained_var,0.2607683286482987
polaris/pkis2-ret-wt-reg-v2,117,pearsonr,0.535576624909392
polaris/pkis2-ret-wt-reg-v2,709,r2,0.22795392737869047
polaris/pkis2-ret-wt-reg-v2,709,mean_squared_error,916.7314321371401
polaris/pkis2-ret-wt-reg-v2,709,spearmanr,0.5186837010688976
polaris/pkis2-ret-wt-reg-v2,709,mean_absolute_error,21.547701944755392
polaris/pkis2-ret-wt-reg-v2,709,explained_var,0.24938738422197004
polaris/pkis2-ret-wt-reg-v2,709,pearsonr,0.5262903546146414
tdcommons/ames,42,roc_auc,0.7948765395837005
tdcommons/ames,117,roc_auc,0.7919540229885058
tdcommons/ames,709,roc_auc,0.8035873034521921
tdcommons/bbb-martins,42,roc_auc,0.8567464040025016
tdcommons/bbb-martins,117,roc_auc,0.8622185741088181
tdcommons/bbb-martins,709,roc_auc,0.8618277048155097
tdcommons/bioavailability-ma,42,roc_auc,0.7026937146657798
tdcommons/bioavailability-ma,117,roc_auc,0.6897239773860991
tdcommons/bioavailability-ma,709,roc_auc,0.69271699368141
tdcommons/caco2-wang,42,mean_absolute_error,0.37566065326134296
tdcommons/caco2-wang,117,mean_absolute_error,0.4386458172920848
tdcommons/caco2-wang,709,mean_absolute_error,0.36201050240395516
tdcommons/clearance-hepatocyte-az,42,spearmanr,0.27870827160107503
tdcommons/clearance-hepatocyte-az,117,spearmanr,0.2557259069473215
tdcommons/clearance-hepatocyte-az,709,spearmanr,0.2954561657291715
tdcommons/clearance-microsome-az,42,spearmanr,0.42918957673446173
tdcommons/clearance-microsome-az,117,spearmanr,0.4332790347238761
tdcommons/clearance-microsome-az,709,spearmanr,0.41546171983822117
tdcommons/cyp2c9-substrate-carbonmangels,42,pr_auc,0.32943053599283645
tdcommons/cyp2c9-substrate-carbonmangels,117,pr_auc,0.323027282228321
tdcommons/cyp2c9-substrate-carbonmangels,709,pr_auc,0.33545906708374995
tdcommons/cyp2d6-substrate-carbonmangels,42,pr_auc,0.6359124270978405
tdcommons/cyp2d6-substrate-carbonmangels,117,pr_auc,0.6205530876584222
tdcommons/cyp2d6-substrate-carbonmangels,709,pr_auc,0.690489149382207
tdcommons/cyp3a4-substrate-carbonmangels,42,roc_auc,0.6672694394213382
tdcommons/cyp3a4-substrate-carbonmangels,117,roc_auc,0.674502712477396
tdcommons/cyp3a4-substrate-carbonmangels,709,roc_auc,0.6837703435804702
tdcommons/dili,42,roc_auc,0.8921739130434783
tdcommons/dili,117,roc_auc,0.8921739130434782
tdcommons/dili,709,roc_auc,0.8956521739130435
tdcommons/half-life-obach,42,spearmanr,0.2523442460358576
tdcommons/half-life-obach,117,spearmanr,0.3328625962128421
tdcommons/half-life-obach,709,spearmanr,0.25000274548545454
tdcommons/herg,42,roc_auc,0.8228276877761413
tdcommons/herg,117,roc_auc,0.8225331369661266
tdcommons/herg,709,roc_auc,0.8231222385861562
tdcommons/ld50-zhu,42,mean_absolute_error,0.6814696681833142
tdcommons/ld50-zhu,117,mean_absolute_error,0.6812257469388655
tdcommons/ld50-zhu,709,mean_absolute_error,0.6868570781007065
tdcommons/lipophilicity-astrazeneca,42,mean_absolute_error,0.6699568591175182
tdcommons/lipophilicity-astrazeneca,117,mean_absolute_error,0.6743773508941309
tdcommons/lipophilicity-astrazeneca,709,mean_absolute_error,0.6471967662441801
tdcommons/pgp-broccatelli,42,roc_auc,0.8721674220207944
tdcommons/pgp-broccatelli,117,roc_auc,0.8715009330845108
tdcommons/pgp-broccatelli,709,roc_auc,0.8652359370834444
tdcommons/ppbr-az,42,mean_absolute_error,10.178503200491544
tdcommons/ppbr-az,117,mean_absolute_error,9.794956120000819
tdcommons/ppbr-az,709,mean_absolute_error,9.985593188821623
tdcommons/vdss-lombardo,42,spearmanr,0.09429981574221444
tdcommons/vdss-lombardo,117,spearmanr,0.11037128800103568
tdcommons/vdss-lombardo,709,spearmanr,0.1264209268456096
