dataset,suite,metric,higher_better,n_test,n_scaffolds,arm,value,is_leader,q_overall,cobest_overall,q_climb,cobest_climb
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,r3fp_desc,0.6449444536012365,0,0.008941176470588235,0,,
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,sup_dense,0.7553700691107657,0,0.0,0,0.578,1
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,sup_dense_sparse,0.7959814969035137,0,0.0,0,0.517,1
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,sup_mixed,0.8380349162325427,0,0.0,0,0.16028571428571428,1
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,sup_sparse,0.8773299197514232,0,0.0,0,0.0308,0
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,sup_minimol,0.9044930913743804,0,0.0,0,0.0165,0
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,unsup,0.7403641303107226,0,0.0,0,0.36025,1
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,u2s_dense,0.7995929958740109,0,0.0,0,0.517,1
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,u2s_dense_sparse,0.9268142078501808,0,0.0,0,0.0,0
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,u2s_mixed,0.8636236592999551,0,0.0,0,0.044000000000000004,0
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,u2s_sparse,0.9571827553920872,0,0.0,0,0.0,0
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,u2s_minimol,0.9719420388621491,0,0.0,0,0.0,0
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,s2u_dense,0.7722689596029705,0,0.0,0,,1
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,random_encoder,0.8206675944390925,0,0.0,0,,
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,e2e_no_pretrain,0.8817553826567159,0,0.0,0,,
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,chemeleon_e2e,0.5459105424929609,1,,1,,
MolACE:CHEMBL2147_Ki,MoleculeACE,rmse,False,294,209,chemeleon_frozen,0.732198778078184,0,0.0,0,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,ecfp,0.6767716107674663,0,0.002533333333333333,0,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,ecfp_desc,0.6759833905527484,0,0.00475,0,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,r3fp,0.6616967986822542,0,0.056,1,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,r3fp_desc,0.6685773736076136,0,0.006705882352941177,0,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,sup_dense,0.7691002259548894,0,0.0,0,0.878,1
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,sup_dense_sparse,0.8284109973206395,0,0.0,0,0.022000000000000002,0
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,sup_mixed,0.8161041290802814,0,0.0,0,0.06325,1
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,sup_sparse,0.8886703832831392,0,0.0,0,0.0,0
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,sup_minimol,0.888361772709925,0,0.0,0,0.0,0
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,unsup,0.7719911159810672,0,0.0,0,,1
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,u2s_dense,0.7556110413398768,0,0.0,0,0.5389999999999999,1
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,u2s_dense_sparse,0.9302621698383906,0,0.0,0,0.0,0
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,u2s_mixed,0.8243649159466462,0,0.0,0,0.056571428571428564,1
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,u2s_sparse,0.9607539268174482,0,0.0,0,0.0,0
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,u2s_minimol,0.9348699017154292,0,0.0,0,0.0,0
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,s2u_dense,0.7844677587613875,0,0.0,0,0.5389999999999999,1
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,random_encoder,0.8077205262290416,0,0.0,0,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,e2e_no_pretrain,0.8463372558739941,0,0.0,0,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,chemeleon_e2e,0.6327852382109704,1,,1,,
MolACE:CHEMBL214_Ki,MoleculeACE,rmse,False,666,454,chemeleon_frozen,0.7127779153395838,0,0.02322222222222222,0,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,ecfp,0.7118847647396889,0,0.20055555555555554,1,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,ecfp_desc,0.69975461472313,0,0.030875,0,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,r3fp,0.7015446155716141,0,0.16541176470588234,1,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,r3fp_desc,0.6676167560254731,1,,1,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,sup_dense,0.7853320083219968,0,0.0,0,,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,sup_dense_sparse,0.7919837594457716,0,0.0027142857142857142,0,0.886,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,sup_mixed,0.8227692995654737,0,0.0,0,0.41485714285714287,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,sup_sparse,0.8888852276700341,0,0.0,0,0.058666666666666666,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,sup_minimol,0.8548632048894546,0,0.0,0,0.27499999999999997,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,unsup,0.7661107954237164,0,0.0027142857142857142,0,0.7546,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,u2s_dense,0.7983359702869071,0,0.0,0,0.7546,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,u2s_dense_sparse,1.0143329805423698,0,0.0,0,0.022,0
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,u2s_mixed,0.8406840167141334,0,0.0,0,0.27499999999999997,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,u2s_sparse,0.9056676022046121,0,0.0,0,0.055,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,u2s_minimol,0.8787544651322481,0,0.0,0,0.0715,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,s2u_dense,0.7723546657081639,0,0.0,0,0.7546,1
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,random_encoder,0.8151023849864044,0,0.0,0,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,e2e_no_pretrain,0.9524675751657922,0,0.0,0,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,chemeleon_e2e,0.6841286058108021,0,0.57,1,,
MolACE:CHEMBL218_EC50,MoleculeACE,rmse,False,208,164,chemeleon_frozen,0.7452795200440286,0,0.010133333333333333,0,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,ecfp,0.703498226415146,0,0.16541176470588234,1,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,ecfp_desc,0.7078582291931818,0,0.21533333333333332,1,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,r3fp,0.7083147517440354,0,0.1425,1,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,r3fp_desc,0.6948131965701492,0,0.316,1,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,sup_dense,0.8257823296842165,0,0.0,0,0.41525,1
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,sup_dense_sparse,0.8199496299310267,0,0.0,0,0.636,1
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,sup_mixed,0.8602693419406248,0,0.0,0,0.088,1
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,sup_sparse,0.938886663776984,0,0.0,0,0.0,0
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,sup_minimol,0.9117619786987179,0,0.0,0,0.0,0
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,unsup,0.8247521260710312,0,0.0,0,0.5108888888888888,1
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,u2s_dense,0.800930125999176,0,0.0,0,,1
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,u2s_dense_sparse,0.9817461347887787,0,0.0,0,0.0,0
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,u2s_mixed,0.8832303140082529,0,0.0,0,0.029333333333333333,0
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,u2s_sparse,0.9619593796658008,0,0.0,0,0.0,0
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,u2s_minimol,0.9672229632430226,0,0.0,0,0.0,0
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,s2u_dense,0.8165191589023119,0,0.0,0,0.636,1
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,random_encoder,0.866974323503681,0,0.0,0,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,e2e_no_pretrain,0.9140860582759257,0,0.0,0,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,chemeleon_e2e,0.666623610288862,1,,1,,
MolACE:CHEMBL219_Ki,MoleculeACE,rmse,False,374,262,chemeleon_frozen,0.7501801193719222,0,0.050666666666666665,1,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,ecfp,0.6336363051502473,0,0.9800000000000001,1,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,ecfp_desc,0.6788918752794847,0,0.09611764705882353,1,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,r3fp,0.6725713732299915,0,0.12244444444444445,1,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,r3fp_desc,0.6808526759555524,0,0.09611764705882353,1,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,sup_dense,0.7302823823357758,0,0.020266666666666665,0,,1
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,sup_dense_sparse,0.7389387884954425,0,0.005846153846153846,0,0.678,1
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,sup_mixed,0.7853911105767758,0,0.0,0,0.06875,1
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,sup_sparse,0.8582992579941413,0,0.0,0,0.0,0
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,sup_minimol,0.9203237104921926,0,0.0,0,0.0,0
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,unsup,0.7517711368093238,0,0.0,0,0.5720000000000001,1
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,u2s_dense,0.7522844509715949,0,0.0031666666666666666,0,0.4546666666666666,1
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,u2s_dense_sparse,0.9629440423411049,0,0.0,0,0.0,0
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,u2s_mixed,0.863775087698206,0,0.0,0,0.0,0
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,u2s_sparse,0.9889140804090661,0,0.0,0,0.0,0
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,u2s_minimol,0.9872683274651217,0,0.0,0,0.0,0
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,s2u_dense,0.8254209327907389,0,0.0,0,0.0,0
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,random_encoder,0.8519222911484826,0,0.0,0,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,e2e_no_pretrain,0.8704040672320075,0,0.0,0,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,chemeleon_e2e,0.6346779424594199,1,,1,,
MolACE:CHEMBL228_Ki,MoleculeACE,rmse,False,342,216,chemeleon_frozen,0.770955145879321,0,0.013571428571428571,0,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,ecfp,0.7608208611784018,0,0.008142857142857143,0,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,ecfp_desc,0.6938995013787336,0,0.6417777777777778,1,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,r3fp,0.7067151098996769,0,0.301764705882353,1,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,r3fp_desc,0.6858906271331122,0,0.706,1,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,sup_dense,0.7920105558911971,0,0.0031666666666666666,0,0.916,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,sup_dense_sparse,0.811397116202597,0,0.0,0,0.916,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,sup_mixed,0.833868278221223,0,0.0,0,0.916,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,sup_sparse,0.8573319507866843,0,0.0,0,0.462,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,sup_minimol,0.884481657376917,0,0.0,0,0.154,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,unsup,0.8057723504181629,0,0.0031666666666666666,0,0.916,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,u2s_dense,0.802825888238676,0,0.005846153846153846,0,,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,u2s_dense_sparse,0.9615333969014371,0,0.0,0,0.088,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,u2s_mixed,0.7894368543568775,0,0.038,0,0.916,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,u2s_sparse,0.9505343159916572,0,0.0,0,0.088,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,u2s_minimol,0.9457204431703939,0,0.0,0,0.154,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,s2u_dense,0.7894400355702204,0,0.012666666666666666,0,0.916,1
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,random_encoder,0.8371369487569934,0,0.0,0,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,e2e_no_pretrain,0.9253300580698572,0,0.0,0,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,chemeleon_e2e,0.6700234496730365,1,,1,,
MolACE:CHEMBL231_Ki,MoleculeACE,rmse,False,197,161,chemeleon_frozen,1.1678434811910587,0,0.0,0,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,ecfp,0.8112837018925356,0,0.007125,0,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,ecfp_desc,0.7542865685833574,0,0.894,1,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,r3fp,0.7814371924247248,0,0.18552941176470591,1,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,r3fp_desc,0.7471514407833997,0,0.8761111111111111,1,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,sup_dense,0.870956069043576,0,0.0,0,,1
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,sup_dense_sparse,0.9309339042063879,0,0.0,0,0.03457142857142857,0
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,sup_mixed,0.867331652080229,0,0.0,0,0.882,1
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,sup_sparse,1.0170741501373957,0,0.0,0,0.0,0
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,sup_minimol,0.9825832182812207,0,0.0,0,0.0,0
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,unsup,0.8904679043264089,0,0.0,0,0.484,1
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,u2s_dense,0.9071546692600077,0,0.0,0,0.14666666666666664,1
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,u2s_dense_sparse,1.0609264402831475,0,0.0,0,0.0,0
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,u2s_mixed,0.9457953042411035,0,0.0,0,0.022000000000000002,0
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,u2s_sparse,1.0487583629898751,0,0.0,0,0.0,0
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,u2s_minimol,1.0457490520021475,0,0.0,0,0.0,0
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,s2u_dense,0.9062525318249282,0,0.0,0,0.11,1
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,random_encoder,0.959542998175344,0,0.0,0,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,e2e_no_pretrain,1.0071029113754224,0,0.0,0,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,chemeleon_e2e,0.75208125971499,1,,1,,
MolACE:CHEMBL233_Ki,MoleculeACE,rmse,False,630,420,chemeleon_frozen,0.8233207735850439,0,0.007125,0,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,ecfp,0.6544606637978304,0,0.0,0,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,ecfp_desc,0.6372397550654256,0,0.025333333333333333,0,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,r3fp,0.6521284670551943,0,0.004470588235294118,0,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,r3fp_desc,0.6402684519554355,0,0.026,0,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,sup_dense,0.7261050561786698,0,0.0,0,,1
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,sup_dense_sparse,0.7654814439341221,0,0.0,0,0.09288888888888888,1
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,sup_mixed,0.7822435132932456,0,0.0,0,0.018857142857142857,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,sup_sparse,0.8532609291278478,0,0.0,0,0.0,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,sup_minimol,0.8693576394483515,0,0.0,0,0.0,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,unsup,0.7478286641908235,0,0.0,0,0.258,1
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,u2s_dense,0.7613140547686393,0,0.0,0,0.0385,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,u2s_dense_sparse,0.8963551095716675,0,0.0,0,0.0,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,u2s_mixed,0.8227646182948878,0,0.0,0,0.0,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,u2s_sparse,0.9592636794217375,0,0.0,0,0.0,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,u2s_minimol,0.9033210914408529,0,0.0,0,0.0,0
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,s2u_dense,0.7599345447628372,0,0.0,0,0.1254,1
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,random_encoder,0.7913050886102816,0,0.0,0,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,e2e_no_pretrain,0.8385884921792144,0,0.0,0,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,chemeleon_e2e,0.6027584624940856,1,,1,,
MolACE:CHEMBL234_Ki,MoleculeACE,rmse,False,733,506,chemeleon_frozen,0.6920504492005484,0,0.0,0,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,ecfp,0.6693074591643138,0,0.045125,0,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,ecfp_desc,0.6333822014865489,1,,1,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,r3fp,0.6430438809021335,0,0.589,1,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,r3fp_desc,0.6175928477876287,0,0.2816470588235294,1,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,sup_dense,0.6978328072235087,0,0.017733333333333334,0,0.24514285714285713,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,sup_dense_sparse,0.7842083813782859,0,0.0,0,0.24514285714285713,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,sup_mixed,0.7781653356461795,0,0.0,0,0.29975,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,sup_sparse,0.7806710054407366,0,0.0,0,0.2332,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,sup_minimol,0.8001449215229238,0,0.0,0,0.055,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,unsup,0.7141436934922192,0,0.0027142857142857142,0,0.4553999999999999,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,u2s_dense,0.7472928536600607,0,0.0,0,0.518,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,u2s_dense_sparse,0.8920589436400723,0,0.0,0,0.0,0
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,u2s_mixed,0.7095459052293908,0,0.0027142857142857142,0,0.4553999999999999,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,u2s_sparse,0.81664609329503,0,0.0,0,0.022,0
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,u2s_minimol,0.8216430088310279,0,0.0,0,0.055,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,s2u_dense,0.734390047090115,0,0.0,0,,1
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,random_encoder,0.7846163138325745,0,0.0,0,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,e2e_no_pretrain,0.7867879092028197,0,0.0,0,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,chemeleon_e2e,0.6370043804851047,0,0.842,1,,
MolACE:CHEMBL235_EC50,MoleculeACE,rmse,False,472,306,chemeleon_frozen,0.8624480755707347,0,0.0,0,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,ecfp,0.6973244666785059,0,0.17658823529411766,1,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,ecfp_desc,0.70777686821035,0,0.18366666666666664,1,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,r3fp,0.6780055886002725,1,,1,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,r3fp_desc,0.7062668878604413,0,0.106875,1,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,sup_dense,0.8504754534381448,0,0.0,0,,1
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,sup_dense_sparse,0.8937167871614007,0,0.0,0,0.08171428571428571,1
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,sup_mixed,0.8413081629294977,0,0.0,0,0.9093333333333332,1
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,sup_sparse,1.0120784286035724,0,0.0,0,0.0,0
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,sup_minimol,1.0059803241036993,0,0.0,0,0.0,0
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,unsup,0.8509961563008301,0,0.0,0,0.964,1
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,u2s_dense,0.8706193166672935,0,0.0,0,0.5417500000000001,1
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,u2s_dense_sparse,0.9827944221655633,0,0.0,0,0.0,0
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,u2s_mixed,0.9433345792026089,0,0.0,0,0.0,0
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,u2s_sparse,1.0211316127352978,0,0.0,0,0.0,0
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,u2s_minimol,1.0681908123382025,0,0.0,0,0.0,0
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,s2u_dense,0.8507850358711181,0,0.0,0,0.964,1
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,random_encoder,0.937720508318308,0,0.0,0,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,e2e_no_pretrain,0.9350167890962674,0,0.0,0,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,chemeleon_e2e,0.6951608996681089,0,0.352,1,,
MolACE:CHEMBL236_Ki,MoleculeACE,rmse,False,521,357,chemeleon_frozen,0.9598585748465134,0,0.0,0,,
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,ecfp,0.7394899437856756,0,0.7689411764705882,1,,
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,ecfp_desc,0.7232391000497572,0,0.85,1,,
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,r3fp,0.7732979433932906,0,0.377625,1,,
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,r3fp_desc,0.7273246829753014,1,,1,,
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,sup_dense,0.836720638547844,0,0.054285714285714284,1,,1
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,sup_dense_sparse,0.877250507596015,0,0.0,0,0.45925000000000005,1
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,sup_mixed,0.8450957277185632,0,0.0114,0,0.88,1
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,sup_sparse,0.9747224005860048,0,0.0,0,0.044,0
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,sup_minimol,0.9764588627360481,0,0.0,0,0.0,0
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,unsup,0.8308698156508948,0,0.034833333333333334,0,0.88,1
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,u2s_dense,0.7885157751596639,0,0.2685333333333333,1,0.264,1
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,u2s_dense_sparse,0.944017239751054,0,0.0,0,0.18480000000000002,1
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,u2s_mixed,0.8961021755656288,0,0.0114,0,0.25666666666666665,1
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,u2s_sparse,1.0491639034251141,0,0.0,0,0.0,0
MolACE:CHEMBL237_EC50,MoleculeACE,rmse,False,193,137,u2s_minimol,1.0396436545684327,0,0.0,0,0.007333333333333333,0
