task,model,subset,mean,std,n_seeds,source
CHEMBL264_Ki,fastprop,overall,0.62067,0.0088478274847558,5,reference
CHEMBL264_Ki,fastprop,noncliff,0.583267,0.013961513800444419,5,reference
CHEMBL264_Ki,fastprop,cliff,0.6694838,0.00746742312715707,5,reference
CHEMBL264_Ki,minimol,overall,0.6276966,0.014673671968529225,5,reference
CHEMBL264_Ki,minimol,noncliff,0.5878898,0.01374305343655478,5,reference
CHEMBL264_Ki,minimol,cliff,0.679417,0.021741000722137888,5,reference
CHEMBL2835_Ki,CheMeleon,overall,0.4307462,0.009403528899301586,5,reference
CHEMBL2835_Ki,CheMeleon,noncliff,0.3560172,0.008217160979316396,5,reference
CHEMBL2835_Ki,CheMeleon,cliff,0.8318754,0.0696662068024376,5,reference
CHEMBL2835_Ki,Chemprop,overall,0.5944202,0.06561087345676782,5,reference
CHEMBL2835_Ki,Chemprop,noncliff,0.5227578,0.07860163111386431,5,reference
CHEMBL2835_Ki,Chemprop,cliff,1.0182578,0.02023933497326428,5,reference
CHEMBL2835_Ki,Chemprop_Mordred,overall,0.47289780000000003,0.024169680638353494,5,reference
CHEMBL2835_Ki,Chemprop_Mordred,noncliff,0.3972688,0.04259421422869542,5,reference
CHEMBL2835_Ki,Chemprop_Mordred,cliff,0.8815088,0.09222706601947174,5,reference
CHEMBL2835_Ki,MLP_PLR_Pretrained,overall,0.44579575,0.009849799398338015,4,reference
CHEMBL2835_Ki,MLP_PLR_Pretrained,noncliff,0.36549175,0.0057544847021692635,4,reference
CHEMBL2835_Ki,MLP_PLR_Pretrained,cliff,0.87438175,0.03377803037016074,4,reference
CHEMBL2835_Ki,MoLFormer,overall,0.46033820000000003,0.008729805069988673,5,reference
CHEMBL2835_Ki,MoLFormer,noncliff,0.3738038,0.014974360252110927,5,reference
CHEMBL2835_Ki,MoLFormer,cliff,0.9134642000000001,0.06093891229551112,5,reference
CHEMBL2835_Ki,MolCLR,overall,0.6456288,0.008004892938696917,5,reference
CHEMBL2835_Ki,MolCLR,noncliff,0.5820436,0.009265668904078126,5,reference
CHEMBL2835_Ki,MolCLR,cliff,1.0462078,0.02644661971141108,5,reference
CHEMBL2835_Ki,PCA_MLP,overall,0.4603802,0.015571790807739492,5,reference
CHEMBL2835_Ki,PCA_MLP,noncliff,0.3933432,0.020616400766380136,5,reference
CHEMBL2835_Ki,PCA_MLP,cliff,0.8391984,0.06182236317903095,5,reference
CHEMBL2835_Ki,PCA_MLP_Prefitted,overall,0.45311239999999997,0.014451664493752951,5,reference
CHEMBL2835_Ki,PCA_MLP_Prefitted,noncliff,0.387283,0.01864974725834106,5,reference
CHEMBL2835_Ki,PCA_MLP_Prefitted,cliff,0.8272006000000001,0.030571635393612802,5,reference
CHEMBL2835_Ki,RF,overall,0.4051996,0.002932442572327718,5,reference
CHEMBL2835_Ki,RF,noncliff,0.329379,0.003095234724540291,5,reference
CHEMBL2835_Ki,RF,cliff,0.8051644,0.005314945553813322,5,reference
CHEMBL2835_Ki,RF_Mordred,overall,0.40990719999999997,0.0028398764339315893,5,reference
CHEMBL2835_Ki,RF_Mordred,noncliff,0.33691540000000003,0.005222814130332408,5,reference
CHEMBL2835_Ki,RF_Mordred,cliff,0.8008462000000001,0.018531151269146777,5,reference
CHEMBL2835_Ki,RF_Morgan,overall,0.392924,0.0036228183504006988,5,reference
CHEMBL2835_Ki,RF_Morgan,noncliff,0.3125314,0.005404051058234007,5,reference
CHEMBL2835_Ki,RF_Morgan,cliff,0.8045028,0.0030917170245673975,5,reference
CHEMBL2835_Ki,fastprop,overall,0.4494522,0.005239344516253918,5,reference
CHEMBL2835_Ki,fastprop,noncliff,0.37822740000000005,0.008144075112620218,5,reference
CHEMBL2835_Ki,fastprop,cliff,0.8440488,0.04124891607981959,5,reference
CHEMBL2835_Ki,minimol,overall,0.41768720000000004,0.012875101497075662,5,reference
CHEMBL2835_Ki,minimol,noncliff,0.3384242,0.019113266307986185,5,reference
CHEMBL2835_Ki,minimol,cliff,0.830372,0.06572413173865439,5,reference
CHEMBL287_Ki,CheMeleon,overall,0.6635964,0.015189311631538785,5,reference
CHEMBL287_Ki,CheMeleon,noncliff,0.6556031999999999,0.02058838893551415,5,reference
CHEMBL287_Ki,CheMeleon,cliff,0.6756126,0.024904706138398854,5,reference
CHEMBL287_Ki,Chemprop,overall,0.8285484,0.016507140038177444,5,reference
CHEMBL287_Ki,Chemprop,noncliff,0.801078,0.010329286519406842,5,reference
CHEMBL287_Ki,Chemprop,cliff,0.8703616,0.02789079351757495,5,reference
CHEMBL287_Ki,Chemprop_Mordred,overall,0.7328954,0.018422880335061603,5,reference
CHEMBL287_Ki,Chemprop_Mordred,noncliff,0.7132448,0.022896582333614756,5,reference
CHEMBL287_Ki,Chemprop_Mordred,cliff,0.7620862,0.0406553572676468,5,reference
CHEMBL287_Ki,MLP_PLR_Pretrained,overall,0.72980075,0.0036844326819063878,4,reference
CHEMBL287_Ki,MLP_PLR_Pretrained,noncliff,0.70923075,0.006973396997697717,4,reference
CHEMBL287_Ki,MLP_PLR_Pretrained,cliff,0.76119675,0.016690143054734447,4,reference
CHEMBL287_Ki,MoLFormer,overall,0.7354238000000001,0.01689774142777666,5,reference
CHEMBL287_Ki,MoLFormer,noncliff,0.7261764,0.020176221981332388,5,reference
CHEMBL287_Ki,MoLFormer,cliff,0.7497218,0.019413438710336708,5,reference
CHEMBL287_Ki,MolCLR,overall,0.8806754,0.00762400452780557,5,reference
CHEMBL287_Ki,MolCLR,noncliff,0.8553472,0.009295193088903515,5,reference
CHEMBL287_Ki,MolCLR,cliff,0.9195368,0.008038648005728306,5,reference
CHEMBL287_Ki,PCA_MLP,overall,0.7403104,0.00749383505556401,5,reference
CHEMBL287_Ki,PCA_MLP,noncliff,0.722259,0.012635205498922436,5,reference
CHEMBL287_Ki,PCA_MLP,cliff,0.7677442,0.023622771094010148,5,reference
CHEMBL287_Ki,PCA_MLP_Prefitted,overall,0.7200038,0.01798372024248597,5,reference
CHEMBL287_Ki,PCA_MLP_Prefitted,noncliff,0.6929122,0.008747364526530244,5,reference
CHEMBL287_Ki,PCA_MLP_Prefitted,cliff,0.760707,0.037346152037392014,5,reference
CHEMBL287_Ki,RF,overall,0.6960634,0.001806218657859549,5,reference
CHEMBL287_Ki,RF,noncliff,0.6624422,0.002179827461062014,5,reference
CHEMBL287_Ki,RF,cliff,0.7464704,0.003388289102187134,5,reference
CHEMBL287_Ki,RF_Mordred,overall,0.701954,0.007437460507458162,5,reference
CHEMBL287_Ki,RF_Mordred,noncliff,0.671969,0.0076904380889517565,5,reference
CHEMBL287_Ki,RF_Mordred,cliff,0.7472044,0.008323583521536886,5,reference
CHEMBL287_Ki,RF_Morgan,overall,0.7597608,0.005776337365493808,5,reference
CHEMBL287_Ki,RF_Morgan,noncliff,0.6905156,0.007864163569000823,5,reference
CHEMBL287_Ki,RF_Morgan,cliff,0.8585098,0.009200183919900752,5,reference
CHEMBL287_Ki,fastprop,overall,0.7178966,0.001885897197622405,5,reference
CHEMBL287_Ki,fastprop,noncliff,0.6951332,0.014694495968218856,5,reference
CHEMBL287_Ki,fastprop,cliff,0.7521638,0.02246474435554522,5,reference
CHEMBL287_Ki,minimol,overall,0.6667806,0.02119345919476101,5,reference
CHEMBL287_Ki,minimol,noncliff,0.6418838,0.011649544461480013,5,reference
CHEMBL287_Ki,minimol,cliff,0.703466,0.050575791825734163,5,reference
CHEMBL2971_Ki,CheMeleon,overall,0.6267486,0.015521614292334436,5,reference
CHEMBL2971_Ki,CheMeleon,noncliff,0.5858662,0.016008212347417165,5,reference
CHEMBL2971_Ki,CheMeleon,cliff,0.7923948,0.052517063563759916,5,reference
CHEMBL2971_Ki,Chemprop,overall,0.8393256,0.08201090709314218,5,reference
CHEMBL2971_Ki,Chemprop,noncliff,0.8188116,0.08499871526699683,5,reference
CHEMBL2971_Ki,Chemprop,cliff,0.9311094000000001,0.07006030519659474,5,reference
CHEMBL2971_Ki,Chemprop_Mordred,overall,0.6815506,0.015398135713130999,5,reference
CHEMBL2971_Ki,Chemprop_Mordred,noncliff,0.630274,0.019433542188700432,5,reference
CHEMBL2971_Ki,Chemprop_Mordred,cliff,0.8866048,0.022072528476819318,5,reference
CHEMBL2971_Ki,MLP_PLR_Pretrained,overall,0.70219425,0.03789048164364635,4,reference
CHEMBL2971_Ki,MLP_PLR_Pretrained,noncliff,0.64681175,0.04552837541783692,4,reference
CHEMBL2971_Ki,MLP_PLR_Pretrained,cliff,0.9215405,0.01992619163939763,4,reference
CHEMBL2971_Ki,MoLFormer,overall,0.6848562,0.019519945055250554,5,reference
CHEMBL2971_Ki,MoLFormer,noncliff,0.635197,0.02299150762346828,5,reference
CHEMBL2971_Ki,MoLFormer,cliff,0.8845612,0.022809333312484196,5,reference
CHEMBL2971_Ki,MolCLR,overall,0.9324422,0.01311526154371314,5,reference
CHEMBL2971_Ki,MolCLR,noncliff,0.930306,0.009379770359662342,5,reference
CHEMBL2971_Ki,MolCLR,cliff,0.9422244,0.036238323468946516,5,reference
CHEMBL2971_Ki,PCA_MLP,overall,0.7012584000000001,0.01841795460522151,5,reference
CHEMBL2971_Ki,PCA_MLP,noncliff,0.6426508,0.017544169440586253,5,reference
CHEMBL2971_Ki,PCA_MLP,cliff,0.9322976000000001,0.026012435630674794,5,reference
CHEMBL2971_Ki,PCA_MLP_Prefitted,overall,0.7077332,0.025390191038273027,5,reference
CHEMBL2971_Ki,PCA_MLP_Prefitted,noncliff,0.655258,0.029158664873412846,5,reference
CHEMBL2971_Ki,PCA_MLP_Prefitted,cliff,0.9179004,0.02989603909951951,5,reference
CHEMBL2971_Ki,RF,overall,0.6412256000000001,0.003357676970764154,5,reference
CHEMBL2971_Ki,RF,noncliff,0.6225128,0.003201792460482116,5,reference
CHEMBL2971_Ki,RF,cliff,0.7242332,0.006677542494061725,5,reference
CHEMBL2971_Ki,RF_Mordred,overall,0.6848374,0.01019423858068859,5,reference
CHEMBL2971_Ki,RF_Mordred,noncliff,0.6567961999999999,0.010452329872329906,5,reference
CHEMBL2971_Ki,RF_Mordred,cliff,0.805801,0.011151170700872617,5,reference
CHEMBL2971_Ki,RF_Morgan,overall,0.6459044,0.0032653713785724295,5,reference
CHEMBL2971_Ki,RF_Morgan,noncliff,0.646726,0.003292976829557098,5,reference
CHEMBL2971_Ki,RF_Morgan,cliff,0.6419438000000001,0.004341065463685158,5,reference
CHEMBL2971_Ki,fastprop,overall,0.6883686,0.021452867916434856,5,reference
CHEMBL2971_Ki,fastprop,noncliff,0.632974,0.026530494115262888,5,reference
CHEMBL2971_Ki,fastprop,cliff,0.9071912,0.032459589697961366,5,reference
CHEMBL2971_Ki,minimol,overall,0.663676,0.020837143537442968,5,reference
CHEMBL2971_Ki,minimol,noncliff,0.6311546,0.023125358882404398,5,reference
CHEMBL2971_Ki,minimol,cliff,0.7994821999999999,0.055910430738458805,5,reference
CHEMBL3979_EC50,CheMeleon,overall,0.6104838,0.013878584659827527,5,reference
CHEMBL3979_EC50,CheMeleon,noncliff,0.5715438,0.015555007057536187,5,reference
CHEMBL3979_EC50,CheMeleon,cliff,0.6611198,0.019225718789163675,5,reference
CHEMBL3979_EC50,Chemprop,overall,0.7445309999999999,0.019782703788916205,5,reference
CHEMBL3979_EC50,Chemprop,noncliff,0.7215788,0.026059678604311305,5,reference
CHEMBL3979_EC50,Chemprop,cliff,0.7754304,0.016585556217383873,5,reference
CHEMBL3979_EC50,Chemprop_Mordred,overall,0.6771394,0.013254567765114023,5,reference
CHEMBL3979_EC50,Chemprop_Mordred,noncliff,0.674606,0.0262311178945923,5,reference
CHEMBL3979_EC50,Chemprop_Mordred,cliff,0.6800058,0.01937540137803601,5,reference
CHEMBL3979_EC50,MLP_PLR_Pretrained,overall,0.6630499999999999,0.01170903981972904,4,reference
CHEMBL3979_EC50,MLP_PLR_Pretrained,noncliff,0.63793425,0.006187890487678318,4,reference
CHEMBL3979_EC50,MLP_PLR_Pretrained,cliff,0.69672925,0.01907455397086653,4,reference
CHEMBL3979_EC50,MoLFormer,overall,0.7076544,0.012284304857825685,5,reference
CHEMBL3979_EC50,MoLFormer,noncliff,0.6221177999999999,0.006769618110351573,5,reference
CHEMBL3979_EC50,MoLFormer,cliff,0.8125787999999999,0.022686773559940133,5,reference
CHEMBL3979_EC50,MolCLR,overall,0.907872,0.008739556785100739,5,reference
CHEMBL3979_EC50,MolCLR,noncliff,0.8918836,0.014244146918646963,5,reference
CHEMBL3979_EC50,MolCLR,cliff,0.9296014,0.01947006548114309,5,reference
CHEMBL3979_EC50,PCA_MLP,overall,0.668938,0.005371456003729344,5,reference
CHEMBL3979_EC50,PCA_MLP,noncliff,0.675835,0.00631315448884315,5,reference
CHEMBL3979_EC50,PCA_MLP,cliff,0.6589478,0.015964321713120167,5,reference
CHEMBL3979_EC50,PCA_MLP_Prefitted,overall,0.6831398,0.006672464594136123,5,reference
CHEMBL3979_EC50,PCA_MLP_Prefitted,noncliff,0.6823046,0.005421614726260086,5,reference
CHEMBL3979_EC50,PCA_MLP_Prefitted,cliff,0.68424,0.012780961168863634,5,reference
CHEMBL3979_EC50,RF,overall,0.6413873999999999,0.0026104884293940145,5,reference
CHEMBL3979_EC50,RF,noncliff,0.62065,0.0017076855682472683,5,reference
CHEMBL3979_EC50,RF,cliff,0.6694108,0.00546226514918492,5,reference
CHEMBL3979_EC50,RF_Mordred,overall,0.6773242,0.00645231665063021,5,reference
CHEMBL3979_EC50,RF_Mordred,noncliff,0.667806,0.005742534840991424,5,reference
CHEMBL3979_EC50,RF_Mordred,cliff,0.69042,0.0110464807065418,5,reference
CHEMBL3979_EC50,RF_Morgan,overall,0.6491962,0.004097779222945026,5,reference
CHEMBL3979_EC50,RF_Morgan,noncliff,0.6111217999999999,0.005704980785243708,5,reference
CHEMBL3979_EC50,RF_Morgan,cliff,0.6991474,0.005252080029854823,5,reference
CHEMBL3979_EC50,fastprop,overall,0.6614158,0.012572805532577055,5,reference
CHEMBL3979_EC50,fastprop,noncliff,0.6595061999999999,0.011339497685523824,5,reference
CHEMBL3979_EC50,fastprop,cliff,0.6640642,0.015174999181548602,5,reference
CHEMBL3979_EC50,minimol,overall,0.6387582,0.009760959633150847,5,reference
CHEMBL3979_EC50,minimol,noncliff,0.6126353999999999,0.012421094454193624,5,reference
CHEMBL3979_EC50,minimol,cliff,0.6735076,0.017822831128639475,5,reference
CHEMBL4005_Ki,CheMeleon,overall,0.6803584,0.014947627083922022,5,reference
CHEMBL4005_Ki,CheMeleon,noncliff,0.5776234,0.020408653739039228,5,reference
CHEMBL4005_Ki,CheMeleon,cliff,0.8007854,0.016933885715924732,5,reference
CHEMBL4005_Ki,Chemprop,overall,0.7512082,0.04515448492630607,5,reference
CHEMBL4005_Ki,Chemprop,noncliff,0.712847,0.052524635484694215,5,reference
CHEMBL4005_Ki,Chemprop,cliff,0.8009602,0.038434540941189886,5,reference
CHEMBL4005_Ki,Chemprop_Mordred,overall,0.682121,0.016458406484225637,5,reference
CHEMBL4005_Ki,Chemprop_Mordred,noncliff,0.5711126,0.02943802263468116,5,reference
CHEMBL4005_Ki,Chemprop_Mordred,cliff,0.8105362,0.011402176799190599,5,reference
CHEMBL4005_Ki,MLP_PLR_Pretrained,overall,0.6875545000000001,0.024746287140700544,4,reference
CHEMBL4005_Ki,MLP_PLR_Pretrained,noncliff,0.58372475,0.03894605186264072,4,reference
CHEMBL4005_Ki,MLP_PLR_Pretrained,cliff,0.808851,0.019147052893330605,4,reference
CHEMBL4005_Ki,MoLFormer,overall,0.6979874,0.011042076989407358,5,reference
CHEMBL4005_Ki,MoLFormer,noncliff,0.6074046,0.013824152901353507,5,reference
CHEMBL4005_Ki,MoLFormer,cliff,0.806602,0.010298934915805597,5,reference
CHEMBL4005_Ki,MolCLR,overall,0.9347734,0.012587349674971292,5,reference
CHEMBL4005_Ki,MolCLR,noncliff,0.9416736,0.012624329520414136,5,reference
CHEMBL4005_Ki,MolCLR,cliff,0.9250828,0.016659337194498455,5,reference
CHEMBL4005_Ki,PCA_MLP,overall,0.6897136,0.006539733896727002,5,reference
CHEMBL4005_Ki,PCA_MLP,noncliff,0.5821064,0.006402136193490435,5,reference
CHEMBL4005_Ki,PCA_MLP,cliff,0.8154106,0.009447471759153362,5,reference
CHEMBL4005_Ki,PCA_MLP_Prefitted,overall,0.665593,0.011999221658090975,5,reference
CHEMBL4005_Ki,PCA_MLP_Prefitted,noncliff,0.5566736,0.015941639910624025,5,reference
CHEMBL4005_Ki,PCA_MLP_Prefitted,cliff,0.7917624,0.013998333837996582,5,reference
CHEMBL4005_Ki,RF,overall,0.6573097999999999,0.0031973336641645616,5,reference
CHEMBL4005_Ki,RF,noncliff,0.5693772,0.004007070720613716,5,reference
CHEMBL4005_Ki,RF,cliff,0.7623466,0.005826530446157476,5,reference
CHEMBL4005_Ki,RF_Mordred,overall,0.6849598,0.004813651104930635,5,reference
CHEMBL4005_Ki,RF_Mordred,noncliff,0.5782704,0.004022310907923456,5,reference
CHEMBL4005_Ki,RF_Mordred,cliff,0.8096362,0.006700827065370366,5,reference
CHEMBL4005_Ki,RF_Morgan,overall,0.6498918,0.005901865379691403,5,reference
CHEMBL4005_Ki,RF_Morgan,noncliff,0.5761046,0.006905643448658499,5,reference
CHEMBL4005_Ki,RF_Morgan,cliff,0.7398818,0.005988097073361461,5,reference
CHEMBL4005_Ki,fastprop,overall,0.6683418,0.010528160530691017,5,reference
CHEMBL4005_Ki,fastprop,noncliff,0.5571662000000001,0.010938712820071653,5,reference
CHEMBL4005_Ki,fastprop,cliff,0.7968524,0.01398720221631188,5,reference
CHEMBL4005_Ki,minimol,overall,0.6660302,0.021642301055109642,5,reference
CHEMBL4005_Ki,minimol,noncliff,0.5699455999999999,0.025643453102887678,5,reference
CHEMBL4005_Ki,minimol,cliff,0.7790962,0.031961026988505864,5,reference
CHEMBL4203_Ki,CheMeleon,overall,0.855329,0.01671507670338369,5,reference
CHEMBL4203_Ki,CheMeleon,noncliff,0.8135696,0.017687741705486322,5,reference
CHEMBL4203_Ki,CheMeleon,cliff,1.20733,0.054411148489992366,5,reference
CHEMBL4203_Ki,Chemprop,overall,0.988488,0.01934707284319778,5,reference
CHEMBL4203_Ki,Chemprop,noncliff,0.9708358,0.02523564981846115,5,reference
CHEMBL4203_Ki,Chemprop,cliff,1.155222,0.04482105817581732,5,reference
CHEMBL4203_Ki,Chemprop_Mordred,overall,0.998976,0.025229489483538887,5,reference
CHEMBL4203_Ki,Chemprop_Mordred,noncliff,0.956849,0.03176634253419802,5,reference
CHEMBL4203_Ki,Chemprop_Mordred,cliff,1.359246,0.09543705875601992,5,reference
CHEMBL4203_Ki,MLP_PLR_Pretrained,overall,0.948418,0.025289839194822895,4,reference
CHEMBL4203_Ki,MLP_PLR_Pretrained,noncliff,0.9188715000000001,0.026838330560040407,4,reference
CHEMBL4203_Ki,MLP_PLR_Pretrained,cliff,1.2148025,0.027117595187442427,4,reference
CHEMBL4203_Ki,MoLFormer,overall,0.9367592,0.027125511544669533,5,reference
CHEMBL4203_Ki,MoLFormer,noncliff,0.8979684,0.026915486639479524,5,reference
CHEMBL4203_Ki,MoLFormer,cliff,1.273426,0.03632652562522322,5,reference
CHEMBL4203_Ki,MolCLR,overall,1.0136281999999999,0.009583326236751039,5,reference
CHEMBL4203_Ki,MolCLR,noncliff,1.0116496000000001,0.010367495369663785,5,reference
CHEMBL4203_Ki,MolCLR,cliff,1.0340228,0.00940820702153178,5,reference
CHEMBL4203_Ki,PCA_MLP,overall,0.9429622,0.016499517088690806,5,reference
CHEMBL4203_Ki,PCA_MLP,noncliff,0.9086716,0.016326369940681845,5,reference
CHEMBL4203_Ki,PCA_MLP,cliff,1.245552,0.04853585783727328,5,reference
CHEMBL4203_Ki,PCA_MLP_Prefitted,overall,0.9472982,0.010087028212511354,5,reference
CHEMBL4203_Ki,PCA_MLP_Prefitted,noncliff,0.9095304,0.016769771538097965,5,reference
CHEMBL4203_Ki,PCA_MLP_Prefitted,cliff,1.275732,0.04188228809413358,5,reference
CHEMBL4203_Ki,RF,overall,0.8921336,0.0034610393005569907,5,reference
CHEMBL4203_Ki,RF,noncliff,0.8529796000000001,0.002247231683649913,5,reference
CHEMBL4203_Ki,RF,cliff,1.229076,0.01327855504187103,5,reference
CHEMBL4203_Ki,RF_Mordred,overall,0.9465896,0.004690768704594145,5,reference
CHEMBL4203_Ki,RF_Mordred,noncliff,0.905376,0.005926625717893797,5,reference
CHEMBL4203_Ki,RF_Mordred,cliff,1.30162,0.013690216944957477,5,reference
CHEMBL4203_Ki,RF_Morgan,overall,0.8462976,0.004562119270689874,5,reference
CHEMBL4203_Ki,RF_Morgan,noncliff,0.82536,0.006799937676184954,5,reference
CHEMBL4203_Ki,RF_Morgan,cliff,1.040146,0.015000610120925073,5,reference
CHEMBL4203_Ki,fastprop,overall,0.940181,0.016235963882689587,5,reference
CHEMBL4203_Ki,fastprop,noncliff,0.901982,0.025094498098188756,5,reference
CHEMBL4203_Ki,fastprop,cliff,1.2703119999999999,0.05332340514258255,5,reference
CHEMBL4203_Ki,minimol,overall,0.8762206,0.01708993835682271,5,reference
CHEMBL4203_Ki,minimol,noncliff,0.825358,0.022156997856207863,5,reference
CHEMBL4203_Ki,minimol,cliff,1.290692,0.07416877413035758,5,reference
CHEMBL4616_EC50,CheMeleon,overall,0.7260025999999999,0.04592893623675603,5,reference
CHEMBL4616_EC50,CheMeleon,noncliff,0.6651858,0.0496377112663346,5,reference
CHEMBL4616_EC50,CheMeleon,cliff,0.7767022,0.04579329738029353,5,reference
CHEMBL4616_EC50,Chemprop,overall,0.8197884,0.011002369392090063,5,reference
CHEMBL4616_EC50,Chemprop,noncliff,0.8396524,0.009886294282490285,5,reference
CHEMBL4616_EC50,Chemprop,cliff,0.8013216,0.016620729545961554,5,reference
CHEMBL4616_EC50,Chemprop_Mordred,overall,0.7416678,0.0484667512234934,5,reference
CHEMBL4616_EC50,Chemprop_Mordred,noncliff,0.7350224,0.06346782287301182,5,reference
CHEMBL4616_EC50,Chemprop_Mordred,cliff,0.747107,0.04005145574882392,5,reference
CHEMBL4616_EC50,MLP_PLR_Pretrained,overall,0.7450574999999999,0.014689711339914084,4,reference
CHEMBL4616_EC50,MLP_PLR_Pretrained,noncliff,0.73108575,0.029680571426229336,4,reference
CHEMBL4616_EC50,MLP_PLR_Pretrained,cliff,0.7571875,0.006240595544497327,4,reference
CHEMBL4616_EC50,MoLFormer,overall,0.7646196,0.03087407987681576,5,reference
CHEMBL4616_EC50,MoLFormer,noncliff,0.6716672,0.02351690244398695,5,reference
CHEMBL4616_EC50,MoLFormer,cliff,0.8395824,0.04200148973834141,5,reference
CHEMBL4616_EC50,MolCLR,overall,0.8833332,0.01581149683489834,5,reference
CHEMBL4616_EC50,MolCLR,noncliff,0.9340142,0.013892369335718096,5,reference
CHEMBL4616_EC50,MolCLR,cliff,0.834782,0.02109152940874604,5,reference
CHEMBL4616_EC50,PCA_MLP,overall,0.7377162,0.015063904811170311,5,reference
CHEMBL4616_EC50,PCA_MLP,noncliff,0.6922354000000001,0.022603598993080704,5,reference
CHEMBL4616_EC50,PCA_MLP,cliff,0.7763519999999999,0.016474432639699596,5,reference
CHEMBL4616_EC50,PCA_MLP_Prefitted,overall,0.7323964000000001,0.01266512240130353,5,reference
CHEMBL4616_EC50,PCA_MLP_Prefitted,noncliff,0.7065856,0.016563543601536477,5,reference
CHEMBL4616_EC50,PCA_MLP_Prefitted,cliff,0.7547572,0.01956754971272592,5,reference
CHEMBL4616_EC50,RF,overall,0.6895966,0.0017995468985275184,5,reference
CHEMBL4616_EC50,RF,noncliff,0.6424658,0.0021038215133418474,5,reference
CHEMBL4616_EC50,RF,cliff,0.7295902,0.0019671759860266686,5,reference
CHEMBL4616_EC50,RF_Mordred,overall,0.7103322,0.0050099077596299,5,reference
CHEMBL4616_EC50,RF_Mordred,noncliff,0.6994476,0.007565393806009048,5,reference
CHEMBL4616_EC50,RF_Mordred,cliff,0.7200144,0.004614045279361692,5,reference
CHEMBL4616_EC50,RF_Morgan,overall,0.7081142,0.006127807157540133,5,reference
CHEMBL4616_EC50,RF_Morgan,noncliff,0.60383,0.006946140942998491,5,reference
CHEMBL4616_EC50,RF_Morgan,cliff,0.7905986,0.010128383732856872,5,reference
CHEMBL4616_EC50,fastprop,overall,0.7316462,0.013236488075014456,5,reference
CHEMBL4616_EC50,fastprop,noncliff,0.6949496000000001,0.012271291416961802,5,reference
CHEMBL4616_EC50,fastprop,cliff,0.763138,0.02134349531824628,5,reference
CHEMBL4616_EC50,minimol,overall,0.7154924,0.011337606883288897,5,reference
CHEMBL4616_EC50,minimol,noncliff,0.6708312,0.013068162233458837,5,reference
CHEMBL4616_EC50,minimol,cliff,0.75353,0.013778573307857396,5,reference
CHEMBL4792_Ki,CheMeleon,overall,0.5744028,0.009329452189705469,5,reference
CHEMBL4792_Ki,CheMeleon,noncliff,0.5336012,0.020295086966061512,5,reference
CHEMBL4792_Ki,CheMeleon,cliff,0.6067922,0.016143782932138282,5,reference
CHEMBL4792_Ki,Chemprop,overall,0.8231726,0.010007229698572921,5,reference
CHEMBL4792_Ki,Chemprop,noncliff,0.8369462,0.007512087150719177,5,reference
CHEMBL4792_Ki,Chemprop,cliff,0.8111322,0.015358152641512577,5,reference
CHEMBL4792_Ki,Chemprop_Mordred,overall,0.7205602,0.02315211024852812,5,reference
CHEMBL4792_Ki,Chemprop_Mordred,noncliff,0.7012344,0.038242374620831264,5,reference
CHEMBL4792_Ki,Chemprop_Mordred,cliff,0.7364324,0.012035262832194412,5,reference
CHEMBL4792_Ki,MLP_PLR_Pretrained,overall,0.7302925,0.03386246507934708,4,reference
CHEMBL4792_Ki,MLP_PLR_Pretrained,noncliff,0.708785,0.04763484537604797,4,reference
CHEMBL4792_Ki,MLP_PLR_Pretrained,cliff,0.747855,0.02696293262981609,4,reference
CHEMBL4792_Ki,MoLFormer,overall,0.6962784,0.007708714486864857,5,reference
CHEMBL4792_Ki,MoLFormer,noncliff,0.6693714,0.02132470299535261,5,reference
CHEMBL4792_Ki,MoLFormer,cliff,0.7182428,0.01075556126661924,5,reference
CHEMBL4792_Ki,MolCLR,overall,0.9705526,0.008807626390804721,5,reference
CHEMBL4792_Ki,MolCLR,noncliff,0.9731514,0.016297288935280034,5,reference
CHEMBL4792_Ki,MolCLR,cliff,0.968274,0.003050768493347221,5,reference
CHEMBL4792_Ki,PCA_MLP,overall,0.727843,0.009515599445121698,5,reference
CHEMBL4792_Ki,PCA_MLP,noncliff,0.7231576,0.01716742397216307,5,reference
CHEMBL4792_Ki,PCA_MLP,cliff,0.731714,0.009313021357218053,5,reference
CHEMBL4792_Ki,PCA_MLP_Prefitted,overall,0.7150296,0.004955061396188741,5,reference
CHEMBL4792_Ki,PCA_MLP_Prefitted,noncliff,0.7096361999999999,0.011047321981367235,5,reference
CHEMBL4792_Ki,PCA_MLP_Prefitted,cliff,0.7195706,0.002410434201549596,5,reference
CHEMBL4792_Ki,RF,overall,0.7302266,0.0008842996324775935,5,reference
CHEMBL4792_Ki,RF,noncliff,0.7201,0.0006805656470907269,5,reference
CHEMBL4792_Ki,RF,cliff,0.7387868,0.0014100921104665371,5,reference
CHEMBL4792_Ki,RF_Mordred,overall,0.7465404,0.0049715286421783775,5,reference
CHEMBL4792_Ki,RF_Mordred,noncliff,0.7187671999999999,0.007746487162578917,5,reference
CHEMBL4792_Ki,RF_Mordred,cliff,0.769507,0.00472730062509247,5,reference
CHEMBL4792_Ki,RF_Morgan,overall,0.7188666,0.002344873523241702,5,reference
CHEMBL4792_Ki,RF_Morgan,noncliff,0.7123404,0.004579610664674466,5,reference
